Brand,KPI Name,KPI Unit,Month of Date,Year of Date,This Period Value
Love Your Melon,Transaction Fees,$,February,2022,"20,828.135286765"
Love Your Melon,Transaction Fees,$,February,2023,"19,543.703627669"
Love Your Melon,Transaction Fees,$,February,2024,"17,360.382040953"
Love Your Melon,Transaction Fees,$,February,2025,"4,864.951359713"
Love Your Melon,Fulfillment Fees,$,February,2021,"269,739.32840517"
Love Your Melon,Fulfillment Fees,$,February,2022,"135,395.108854846"
Love Your Melon,Fulfillment Fees,$,February,2023,"98,620.632702905"
Love Your Melon,Fulfillment Fees,$,February,2024,"109,176.436150978"
Love Your Melon,Fulfillment Fees,$,February,2025,"25,187.092245988"
Love Your Melon,Gross Margin,$,February,2021,"1,266,416.97750901"
Love Your Melon,Gross Margin,$,February,2022,"611,899.395806389"
Love Your Melon,Gross Margin,$,February,2023,"437,096.118153426"
Love Your Melon,Gross Margin,$,February,2024,"402,563.987732069"
Love Your Melon,Gross Margin,$,February,2025,"76,684.664047299"
Love Your Melon,Adspend,$,February,2021,"25,585.865791638"
Love Your Melon,Adspend,$,February,2022,"24,814.179307376"
Love Your Melon,Adspend,$,February,2023,"278,183.006848985"
Love Your Melon,Adspend,$,February,2024,"163,836.355545079"
Love Your Melon,Adspend,$,February,2025,"33,777.651740091"
Love Your Melon,Contribution Margin,$,February,2021,"1,240,831.11171738"
Love Your Melon,Contribution Margin,$,February,2022,"587,085.216499013"
Love Your Melon,Contribution Margin,$,February,2023,"158,913.111304441"
Love Your Melon,Contribution Margin,$,February,2024,"238,727.63218699"
Love Your Melon,Contribution Margin,$,February,2025,"42,907.012307208"
Love Your Melon,D2C Net Revenue,$,February,2021,"1,373,832.816588"
Love Your Melon,D2C Net Revenue,$,February,2022,"686,964.991381"
Love Your Melon,D2C Net Revenue,$,February,2023,"500,950.6244"
Love Your Melon,D2C Net Revenue,$,February,2024,"467,316.865035"
Love Your Melon,D2C Net Revenue,$,February,2025,"93,045.208021"
Love Your Melon,LTV,$,February,2021,
Love Your Melon,LTV,$,February,2022,
Love Your Melon,LTV,$,February,2023,200.031033145
Love Your Melon,LTV,$,February,2024,158.070242182
Love Your Melon,LTV,$,February,2025,101.782701595
Love Your Melon,Brand LTV,$,February,2021,
Love Your Melon,Brand LTV,$,February,2022,
Love Your Melon,Brand LTV,$,February,2023,"967,150.045254603"
Love Your Melon,Brand LTV,$,February,2024,"884,719.145489991"
Love Your Melon,Brand LTV,$,February,2025,"152,063.356183433"
Love Your Melon,Email AOV,$,February,2021,0
Love Your Melon,Email AOV,$,February,2022,0
Love Your Melon,Email AOV,$,February,2023,0
Love Your Melon,Email AOV,$,February,2024,"108,456.942379"
Love Your Melon,Email AOV,$,February,2025,"30,923.896052"
Love Your Melon,Email AOV (from Campaigns),$,February,2021,0
Love Your Melon,Email AOV (from Campaigns),$,February,2022,0
Love Your Melon,Email AOV (from Campaigns),$,February,2023,0
Love Your Melon,Email AOV (from Campaigns),$,February,2024,"94,710.379835"
Love Your Melon,Email AOV (from Campaigns),$,February,2025,"23,333.751859"
Love Your Melon,Email AOV (from Flows),$,February,2021,0
Love Your Melon,Email AOV (from Flows),$,February,2022,0
Love Your Melon,Email AOV (from Flows),$,February,2023,0
Love Your Melon,Email AOV (from Flows),$,February,2024,"13,746.562544"
Love Your Melon,Email AOV (from Flows),$,February,2025,"7,590.144193"
Love Your Melon,Email Gross Revenue,$,February,2021,0
Love Your Melon,Email Gross Revenue,$,February,2022,0
Love Your Melon,Email Gross Revenue,$,February,2023,0
Love Your Melon,Email Gross Revenue,$,February,2024,"107,444.942379"
Love Your Melon,Email Gross Revenue,$,February,2025,"30,539.896052"
Love Your Melon,Email Gross Revenue (from Campaigns),$,February,2021,0
Love Your Melon,Email Gross Revenue (from Campaigns),$,February,2022,0
Love Your Melon,Email Gross Revenue (from Campaigns),$,February,2023,0
Love Your Melon,Email Gross Revenue (from Campaigns),$,February,2024,"93,836.379835"
Love Your Melon,Email Gross Revenue (from Campaigns),$,February,2025,"23,042.751859"
Love Your Melon,Email Gross Revenue (from Flows),$,February,2021,0
Love Your Melon,Email Gross Revenue (from Flows),$,February,2022,0
Love Your Melon,Email Gross Revenue (from Flows),$,February,2023,0
Love Your Melon,Email Gross Revenue (from Flows),$,February,2024,"13,608.562544"
Love Your Melon,Email Gross Revenue (from Flows),$,February,2025,"7,497.144193"
Love Your Melon,CAC,$,February,2021,
Love Your Melon,CAC,$,February,2022,
Love Your Melon,CAC,$,February,2023,0.490122113
Love Your Melon,CAC,$,February,2024,0.263378516
Love Your Melon,CAC,$,February,2025,0.265877457
Love Your Melon,D2C Gross AOV,$,February,2021,72.073194233
Love Your Melon,D2C Gross AOV,$,February,2022,86.244032789
Love Your Melon,D2C Gross AOV,$,February,2023,95.141826517
Love Your Melon,D2C Gross AOV,$,February,2024,100.953116560
Love Your Melon,D2C Gross AOV,$,February,2025,86.635959342
Love Your Melon,D2C Gross Margin,$,February,2021,"1,244,715.25489147"
Love Your Melon,D2C Gross Margin,$,February,2022,"611,217.126592939"
Love Your Melon,D2C Gross Margin,$,February,2023,"437,028.626625376"
Love Your Melon,D2C Gross Margin,$,February,2024,"402,501.537500069"
Love Your Melon,D2C Gross Margin,$,February,2025,"76,684.664047299"
Love Your Melon,TCAC,$,February,2021,1.227139846
Love Your Melon,TCAC,$,February,2022,2.837203214
Love Your Melon,TCAC,$,February,2023,47.625921392
Love Your Melon,TCAC,$,February,2024,27.219863025
Love Your Melon,TCAC,$,February,2025,20.786247225
MiHIGH,Gross Revenue,$,February,2021,"667,138.132124"
MiHIGH,Gross Revenue,$,February,2022,"442,034.719383"
MiHIGH,Gross Revenue,$,February,2023,"491,117.428279"
MiHIGH,Gross Revenue,$,February,2024,"615,519.346153"
MiHIGH,Gross Revenue,$,February,2025,"123,726.027849"
MiHIGH,Discount,$,February,2021,"27,774.443275"
MiHIGH,Discount,$,February,2022,"45,852.740369"
MiHIGH,Discount,$,February,2023,"72,592.415234"
MiHIGH,Discount,$,February,2024,"51,846.442203"
MiHIGH,Discount,$,February,2025,"13,979.392556"
MiHIGH,Refund,$,February,2021,"77,698.905163"
MiHIGH,Refund,$,February,2022,"34,225.363017"
MiHIGH,Refund,$,February,2023,"62,393.640631"
MiHIGH,Refund,$,February,2024,"18,669.990781"
MiHIGH,Refund,$,February,2025,"4,180.96452"
MiHIGH,Shipping Revenue,$,February,2021,219.208
MiHIGH,Shipping Revenue,$,February,2022,"10,459.523038"
MiHIGH,Shipping Revenue,$,February,2023,"11,660.856409"
MiHIGH,Shipping Revenue,$,February,2024,"14,240.556801"
MiHIGH,Shipping Revenue,$,February,2025,206.889711
MiHIGH,Net Revenue,$,February,2021,"561,664.783686"
MiHIGH,Net Revenue,$,February,2022,"361,956.615997"
MiHIGH,Net Revenue,$,February,2023,"356,131.372414"
MiHIGH,Net Revenue,$,February,2024,"545,002.913169"
MiHIGH,Net Revenue,$,February,2025,"105,565.670773"
MiHIGH,D2C Contribution Margin,$,February,2021,"499,267.487457175"
MiHIGH,D2C Contribution Margin,$,February,2022,"318,123.992939323"
MiHIGH,D2C Contribution Margin,$,February,2023,"208,280.649714312"
MiHIGH,D2C Contribution Margin,$,February,2024,"333,342.735706349"
MiHIGH,D2C Contribution Margin,$,February,2025,"-60,708.908381490"
MiHIGH,D2C Net AOV,$,February,2021,567.911813636
MiHIGH,D2C Net AOV,$,February,2022,562.918531877
MiHIGH,D2C Net AOV,$,February,2023,445.164215518
MiHIGH,D2C Net AOV,$,February,2024,491.436350919
MiHIGH,D2C Net AOV,$,February,2025,160.923278617
MiHIGH,Landed Cost,$,February,2021,0
MiHIGH,Landed Cost,$,February,2022,0
MiHIGH,Landed Cost,$,February,2023,0
MiHIGH,Landed Cost,$,February,2024,0
MiHIGH,Landed Cost,$,February,2025,0
MiHIGH,Transaction Fees,$,February,2021,"23,201.926387239"
MiHIGH,Transaction Fees,$,February,2022,"17,909.753047669"
MiHIGH,Transaction Fees,$,February,2023,"16,554.897798832"
MiHIGH,Transaction Fees,$,February,2024,"31,007.651625651"
MiHIGH,Transaction Fees,$,February,2025,"6,134.250530957"
MiHIGH,Fulfillment Fees,$,February,2021,"32,889.909454586"
MiHIGH,Fulfillment Fees,$,February,2022,"21,792.31066702"
MiHIGH,Fulfillment Fees,$,February,2023,"24,212.088881584"
MiHIGH,Fulfillment Fees,$,February,2024,"29,887.799406652"
MiHIGH,Fulfillment Fees,$,February,2025,"6,099.716766218"
MiHIGH,Gross Margin,$,February,2021,"505,792.155844175"
MiHIGH,Gross Margin,$,February,2022,"332,714.075320311"
MiHIGH,Gross Margin,$,February,2023,"327,025.242142584"
MiHIGH,Gross Margin,$,February,2024,"498,348.018937697"
MiHIGH,Gross Margin,$,February,2025,"93,538.593186825"
MiHIGH,Adspend,$,February,2021,"6,524.668387"
MiHIGH,Adspend,$,February,2022,"14,590.082380988"
MiHIGH,Adspend,$,February,2023,"118,744.592428272"
MiHIGH,Adspend,$,February,2024,"165,005.283231348"
MiHIGH,Adspend,$,February,2025,"154,247.501568315"
MiHIGH,Contribution Margin,$,February,2021,"499,267.487457175"
MiHIGH,Contribution Margin,$,February,2022,"318,123.992939323"
MiHIGH,Contribution Margin,$,February,2023,"208,280.649714312"
MiHIGH,Contribution Margin,$,February,2024,"333,342.735706349"
MiHIGH,Contribution Margin,$,February,2025,"-60,708.908381490"
MiHIGH,D2C Net Revenue,$,February,2021,"561,664.783686"
MiHIGH,D2C Net Revenue,$,February,2022,"361,956.615997"
MiHIGH,D2C Net Revenue,$,February,2023,"356,131.372414"
MiHIGH,D2C Net Revenue,$,February,2024,"545,002.913169"
MiHIGH,D2C Net Revenue,$,February,2025,"105,565.670773"
MiHIGH,LTV,$,February,2021,
MiHIGH,LTV,$,February,2022,
MiHIGH,LTV,$,February,2023,606.172174504
MiHIGH,LTV,$,February,2024,818.989799797
MiHIGH,LTV,$,February,2025,249.028509130
MiHIGH,Brand LTV,$,February,2021,
MiHIGH,Brand LTV,$,February,2022,
MiHIGH,Brand LTV,$,February,2023,"475,238.984811357"
MiHIGH,Brand LTV,$,February,2024,"886,965.953180454"
MiHIGH,Brand LTV,$,February,2025,"161,121.445406961"
MiHIGH,Email AOV,$,February,2021,0
MiHIGH,Email AOV,$,February,2022,0
MiHIGH,Email AOV,$,February,2023,0
MiHIGH,Email AOV,$,February,2024,"43,152.015009"
MiHIGH,Email AOV,$,February,2025,"71,516.700334"
MiHIGH,Email AOV (from Campaigns),$,February,2021,0
MiHIGH,Email AOV (from Campaigns),$,February,2022,0
MiHIGH,Email AOV (from Campaigns),$,February,2023,0
MiHIGH,Email AOV (from Campaigns),$,February,2024,"23,089.826928"
MiHIGH,Email AOV (from Campaigns),$,February,2025,"26,194.103711"
MiHIGH,Email AOV (from Flows),$,February,2021,0
MiHIGH,Email AOV (from Flows),$,February,2022,0
MiHIGH,Email AOV (from Flows),$,February,2023,0
MiHIGH,Email AOV (from Flows),$,February,2024,"20,062.188081"
MiHIGH,Email AOV (from Flows),$,February,2025,"45,322.596623"
MiHIGH,Email Gross Revenue,$,February,2021,0
MiHIGH,Email Gross Revenue,$,February,2022,0
MiHIGH,Email Gross Revenue,$,February,2023,0
MiHIGH,Email Gross Revenue,$,February,2024,"43,033.015009"
MiHIGH,Email Gross Revenue,$,February,2025,"71,329.700334"
MiHIGH,Email Gross Revenue (from Campaigns),$,February,2021,0
MiHIGH,Email Gross Revenue (from Campaigns),$,February,2022,0
MiHIGH,Email Gross Revenue (from Campaigns),$,February,2023,0
MiHIGH,Email Gross Revenue (from Campaigns),$,February,2024,"23,023.826928"
MiHIGH,Email Gross Revenue (from Campaigns),$,February,2025,"26,124.103711"
MiHIGH,Email Gross Revenue (from Flows),$,February,2021,0
MiHIGH,Email Gross Revenue (from Flows),$,February,2022,0
MiHIGH,Email Gross Revenue (from Flows),$,February,2023,0
MiHIGH,Email Gross Revenue (from Flows),$,February,2024,"20,009.188081"
MiHIGH,Email Gross Revenue (from Flows),$,February,2025,"45,205.596623"
MiHIGH,CAC,$,February,2021,
MiHIGH,CAC,$,February,2022,
MiHIGH,CAC,$,February,2023,0.588928005
MiHIGH,CAC,$,February,2024,0.354241349
MiHIGH,CAC,$,February,2025,0.221584476
MiHIGH,D2C Gross AOV,$,February,2021,674.558273128
MiHIGH,D2C Gross AOV,$,February,2022,687.456795308
MiHIGH,D2C Gross AOV,$,February,2023,613.896785349
MiHIGH,D2C Gross AOV,$,February,2024,555.021953249
MiHIGH,D2C Gross AOV,$,February,2025,188.606749770
MiHIGH,D2C Gross Margin,$,February,2021,"505,792.155844175"
MiHIGH,D2C Gross Margin,$,February,2022,"332,714.075320311"
MiHIGH,D2C Gross Margin,$,February,2023,"327,025.242142584"
MiHIGH,D2C Gross Margin,$,February,2024,"498,348.018937697"
MiHIGH,D2C Gross Margin,$,February,2025,"93,538.593186825"
MiHIGH,TCAC,$,February,2021,6.597238005
MiHIGH,TCAC,$,February,2022,22.690641339
MiHIGH,TCAC,$,February,2023,148.430740535
MiHIGH,TCAC,$,February,2024,148.787451065
MiHIGH,TCAC,$,February,2025,235.133386537
Opposite Wall,Gross Revenue,$,February,2021,"419,259.01"
Opposite Wall,Gross Revenue,$,February,2022,"777,943.73423"
Opposite Wall,Gross Revenue,$,February,2023,"739,746.405774"
Opposite Wall,Gross Revenue,$,February,2024,"778,431.609305"
Opposite Wall,Gross Revenue,$,February,2025,"742,659.019798"
Opposite Wall,Discount,$,February,2021,"48,413.51"
Opposite Wall,Discount,$,February,2022,"74,897.62609"
Opposite Wall,Discount,$,February,2023,"71,406.666515"
Opposite Wall,Discount,$,February,2024,"64,596.48"
Opposite Wall,Discount,$,February,2025,"45,995.14"
Opposite Wall,Refund,$,February,2021,"16,638.79"
Opposite Wall,Refund,$,February,2022,"37,643.420311"
Opposite Wall,Refund,$,February,2023,"43,631.147407"
Opposite Wall,Refund,$,February,2024,"45,414.809492"
Opposite Wall,Refund,$,February,2025,"34,750.419443"
Opposite Wall,Shipping Revenue,$,February,2021,"7,636.88"
Opposite Wall,Shipping Revenue,$,February,2022,"5,877.39"
Opposite Wall,Shipping Revenue,$,February,2023,"10,406.33"
Opposite Wall,Shipping Revenue,$,February,2024,"13,456.87"
Opposite Wall,Shipping Revenue,$,February,2025,"18,357.61"
Opposite Wall,Net Revenue,$,February,2021,"354,206.71"
Opposite Wall,Net Revenue,$,February,2022,"665,402.687829"
Opposite Wall,Net Revenue,$,February,2023,"624,708.591852"
Opposite Wall,Net Revenue,$,February,2024,"668,420.319813"
Opposite Wall,Net Revenue,$,February,2025,"661,913.460355"
Opposite Wall,D2C Contribution Margin,$,February,2021,"132,744.241356"
Opposite Wall,D2C Contribution Margin,$,February,2022,"181,460.944784"
Opposite Wall,D2C Contribution Margin,$,February,2023,"142,259.452558315"
Opposite Wall,D2C Contribution Margin,$,February,2024,"141,347.408113"
Opposite Wall,D2C Contribution Margin,$,February,2025,"133,585.173092536"
Opposite Wall,D2C Net AOV,$,February,2021,61.644049774
Opposite Wall,D2C Net AOV,$,February,2022,69.647015276
Opposite Wall,D2C Net AOV,$,February,2023,73.971926271
Opposite Wall,D2C Net AOV,$,February,2024,76.883846766
Opposite Wall,D2C Net AOV,$,February,2025,79.069937727
Opposite Wall,Landed Cost,$,February,2021,"91,297.79"
Opposite Wall,Landed Cost,$,February,2022,"185,342.555754"
Opposite Wall,Landed Cost,$,February,2023,"162,034.056932"
Opposite Wall,Landed Cost,$,February,2024,"148,486.685311"
Opposite Wall,Landed Cost,$,February,2025,"159,775.967774"
Opposite Wall,Transaction Fees,$,February,2021,"27,216.4263"
Opposite Wall,Transaction Fees,$,February,2022,"71,230.487909"
Opposite Wall,Transaction Fees,$,February,2023,"68,424.611977552"
Opposite Wall,Transaction Fees,$,February,2024,"73,002.303486"
Opposite Wall,Transaction Fees,$,February,2025,"66,571.629087334"
Opposite Wall,Fulfillment Fees,$,February,2021,"87,510.79039"
Opposite Wall,Fulfillment Fees,$,February,2022,"165,551.861016"
Opposite Wall,Fulfillment Fees,$,February,2023,"168,011.248406133"
Opposite Wall,Fulfillment Fees,$,February,2024,"193,450.654116"
Opposite Wall,Fulfillment Fees,$,February,2025,"192,748.19361413"
Opposite Wall,Gross Margin,$,February,2021,"155,818.58331"
Opposite Wall,Gross Margin,$,February,2022,"249,155.17315"
Opposite Wall,Gross Margin,$,February,2023,"236,645.004536315"
Opposite Wall,Gross Margin,$,February,2024,"266,937.5469"
Opposite Wall,Gross Margin,$,February,2025,"261,175.279879536"
Opposite Wall,Adspend,$,February,2021,"23,074.341954"
Opposite Wall,Adspend,$,February,2022,"67,439.888366"
Opposite Wall,Adspend,$,February,2023,"84,781.651888"
Opposite Wall,Adspend,$,February,2024,"117,881.938077"
Opposite Wall,Adspend,$,February,2025,"119,685.883907"
Opposite Wall,Contribution Margin,$,February,2021,"132,744.241356"
Opposite Wall,Contribution Margin,$,February,2022,"181,715.284784"
Opposite Wall,Contribution Margin,$,February,2023,"151,863.352648315"
Opposite Wall,Contribution Margin,$,February,2024,"149,055.608823"
Opposite Wall,Contribution Margin,$,February,2025,"141,489.395972536"
Opposite Wall,D2C Net Revenue,$,February,2021,"354,206.71"
Opposite Wall,D2C Net Revenue,$,February,2022,"664,850.407829"
Opposite Wall,D2C Net Revenue,$,February,2023,"604,128.721852"
Opposite Wall,D2C Net Revenue,$,February,2024,"652,359.439813"
Opposite Wall,D2C Net Revenue,$,February,2025,"647,108.370355"
Opposite Wall,LTV,$,February,2021,
Opposite Wall,LTV,$,February,2022,
Opposite Wall,LTV,$,February,2023,179.374223950
Opposite Wall,LTV,$,February,2024,182.916533153
Opposite Wall,LTV,$,February,2025,151.548129780
Opposite Wall,Brand LTV,$,February,2021,
Opposite Wall,Brand LTV,$,February,2022,
Opposite Wall,Brand LTV,$,February,2023,"1,360,912.23710793"
Opposite Wall,Brand LTV,$,February,2024,"1,437,723.95057936"
Opposite Wall,Brand LTV,$,February,2025,"1,166,011.3105294"
Opposite Wall,Email AOV,$,February,2021,0
Opposite Wall,Email AOV,$,February,2022,"68,669.97"
Opposite Wall,Email AOV,$,February,2023,"91,076.32"
Opposite Wall,Email AOV,$,February,2024,"106,912.26"
Opposite Wall,Email AOV,$,February,2025,"115,004.29"
Opposite Wall,Email AOV (from Campaigns),$,February,2021,0
Opposite Wall,Email AOV (from Campaigns),$,February,2022,"35,424.04"
Opposite Wall,Email AOV (from Campaigns),$,February,2023,"46,124.25"
Opposite Wall,Email AOV (from Campaigns),$,February,2024,"49,031.98"
Opposite Wall,Email AOV (from Campaigns),$,February,2025,"42,318.24"
Opposite Wall,Email AOV (from Flows),$,February,2021,0
Opposite Wall,Email AOV (from Flows),$,February,2022,"33,245.93"
Opposite Wall,Email AOV (from Flows),$,February,2023,"44,952.07"
Opposite Wall,Email AOV (from Flows),$,February,2024,"57,880.28"
Opposite Wall,Email AOV (from Flows),$,February,2025,"72,686.05"
Opposite Wall,Email Gross Revenue,$,February,2021,0
Opposite Wall,Email Gross Revenue,$,February,2022,"68,108.97"
Opposite Wall,Email Gross Revenue,$,February,2023,"90,458.32"
Opposite Wall,Email Gross Revenue,$,February,2024,"106,162.26"
Opposite Wall,Email Gross Revenue,$,February,2025,"114,241.29"
Opposite Wall,Email Gross Revenue (from Campaigns),$,February,2021,0
Opposite Wall,Email Gross Revenue (from Campaigns),$,February,2022,"35,131.04"
Opposite Wall,Email Gross Revenue (from Campaigns),$,February,2023,"45,804.25"
Opposite Wall,Email Gross Revenue (from Campaigns),$,February,2024,"48,705.98"
Opposite Wall,Email Gross Revenue (from Campaigns),$,February,2025,"42,067.24"
Opposite Wall,Email Gross Revenue (from Flows),$,February,2021,0
Opposite Wall,Email Gross Revenue (from Flows),$,February,2022,"32,977.93"
Opposite Wall,Email Gross Revenue (from Flows),$,February,2023,"44,654.07"
Opposite Wall,Email Gross Revenue (from Flows),$,February,2024,"57,456.28"
Opposite Wall,Email Gross Revenue (from Flows),$,February,2025,"72,174.05"
Opposite Wall,CAC,$,February,2021,0.093623070
Opposite Wall,CAC,$,February,2022,0.196288695
Opposite Wall,CAC,$,February,2023,0.256417579
Opposite Wall,CAC,$,February,2024,0.372052752
Opposite Wall,CAC,$,February,2025,0.363970526
Opposite Wall,D2C Gross AOV,$,February,2021,72.965368952
Opposite Wall,D2C Gross AOV,$,February,2022,81.421892335
Opposite Wall,D2C Gross AOV,$,February,2023,87.095750676
Opposite Wall,D2C Gross AOV,$,February,2024,89.250397090
Opposite Wall,D2C Gross AOV,$,February,2025,88.557853103
Opposite Wall,D2C Gross Margin,$,February,2021,"155,818.58331"
Opposite Wall,D2C Gross Margin,$,February,2022,"248,900.83315"
Opposite Wall,D2C Gross Margin,$,February,2023,"227,041.104446315"
Opposite Wall,D2C Gross Margin,$,February,2024,"259,229.34619"
Opposite Wall,D2C Gross Margin,$,February,2025,"253,271.056999536"
Opposite Wall,Sales Orders,$,February,2021,"2,730"
Opposite Wall,Sales Orders,$,February,2022,"2,946"
Opposite Wall,Sales Orders,$,February,2023,"2,506"
Opposite Wall,Sales Orders,$,February,2024,"2,374"
Opposite Wall,Sales Orders,$,February,2025,"2,763"
Opposite Wall,TCAC,$,February,2021,4.015722582
Opposite Wall,TCAC,$,February,2022,7.064727463
Opposite Wall,TCAC,$,February,2023,10.381003047
Opposite Wall,TCAC,$,February,2024,13.892980327
Opposite Wall,TCAC,$,February,2025,14.624374866
Proper Pour,Gross Revenue,$,February,2021,"91,821.802227"
Proper Pour,Gross Revenue,$,February,2022,"56,730.6631058"
Proper Pour,Gross Revenue,$,February,2023,"54,095.254007"
Proper Pour,Gross Revenue,$,February,2024,"38,191.1170866"
Proper Pour,Gross Revenue,$,February,2025,"25,169.243362"
Proper Pour,Discount,$,February,2021,0
Proper Pour,Discount,$,February,2022,"2,082.816531"
Proper Pour,Discount,$,February,2023,0
Proper Pour,Discount,$,February,2024,0
Proper Pour,Discount,$,February,2025,20.50611
Proper Pour,Refund,$,February,2021,"3,902.745781"
Proper Pour,Refund,$,February,2022,"1,988.249567"
Proper Pour,Refund,$,February,2023,"2,719.57966"
Proper Pour,Refund,$,February,2024,"2,586.8562998"
Proper Pour,Refund,$,February,2025,"1,300.307272"
Proper Pour,Shipping Revenue,$,February,2021,0
Proper Pour,Shipping Revenue,$,February,2022,0
Proper Pour,Shipping Revenue,$,February,2023,0
Proper Pour,Shipping Revenue,$,February,2024,0
Proper Pour,Shipping Revenue,$,February,2025,0
Proper Pour,Net Revenue,$,February,2021,"87,919.056446"
Proper Pour,Net Revenue,$,February,2022,"52,659.5970078"
Proper Pour,Net Revenue,$,February,2023,"51,375.674347"
Proper Pour,Net Revenue,$,February,2024,"35,604.2607868"
Proper Pour,Net Revenue,$,February,2025,"23,848.42998"
Proper Pour,D2C Contribution Margin,$,February,2021,"21,954.787961124"
Proper Pour,D2C Contribution Margin,$,February,2022,"9,298.0236566"
Proper Pour,D2C Contribution Margin,$,February,2023,"3,460.001384"
Proper Pour,D2C Contribution Margin,$,February,2024,"6,921.647372688"
Proper Pour,D2C Contribution Margin,$,February,2025,"4,818.758202753"
Proper Pour,D2C Net AOV,$,February,2021,20.789561704
Proper Pour,D2C Net AOV,$,February,2022,21.733222042
Proper Pour,D2C Net AOV,$,February,2023,24.394907097
Proper Pour,D2C Net AOV,$,February,2024,25.577773554
Proper Pour,D2C Net AOV,$,February,2025,25.103610505
Proper Pour,Landed Cost,$,February,2021,"20,239.34914"
Proper Pour,Landed Cost,$,February,2022,"14,593.9681684"
Proper Pour,Landed Cost,$,February,2023,"12,987.768761"
Proper Pour,Landed Cost,$,February,2024,"7,321.5869531"
Proper Pour,Landed Cost,$,February,2025,"5,277.314272"
Proper Pour,Transaction Fees,$,February,2021,"13,216.826892951"
Proper Pour,Transaction Fees,$,February,2022,"7,957.6898204"
Proper Pour,Transaction Fees,$,February,2023,"7,739.705657"
Proper Pour,Transaction Fees,$,February,2024,"5,601.9387991"
Proper Pour,Transaction Fees,$,February,2025,"3,922.553000132"
Proper Pour,Fulfillment Fees,$,February,2021,"26,961.092451925"
Proper Pour,Fulfillment Fees,$,February,2022,"17,483.3392624"
Proper Pour,Fulfillment Fees,$,February,2023,"18,967.353935"
Proper Pour,Fulfillment Fees,$,February,2024,"12,618.374662912"
Proper Pour,Fulfillment Fees,$,February,2025,"8,530.715224115"
Proper Pour,Gross Margin,$,February,2021,"27,501.787961124"
Proper Pour,Gross Margin,$,February,2022,"12,624.5997566"
Proper Pour,Gross Margin,$,February,2023,"11,680.845994"
Proper Pour,Gross Margin,$,February,2024,"10,062.360371688"
Proper Pour,Gross Margin,$,February,2025,"6,117.847483753"
Proper Pour,Adspend,$,February,2021,"5,547.000000000"
Proper Pour,Adspend,$,February,2022,"3,326.5761"
Proper Pour,Adspend,$,February,2023,"8,220.84461"
Proper Pour,Adspend,$,February,2024,"3,158.529723"
Proper Pour,Adspend,$,February,2025,"1,299.089281"
Proper Pour,Contribution Margin,$,February,2021,"21,954.787961124"
Proper Pour,Contribution Margin,$,February,2022,"9,298.0236566"
Proper Pour,Contribution Margin,$,February,2023,"3,460.001384"
Proper Pour,Contribution Margin,$,February,2024,"6,903.830648688"
Proper Pour,Contribution Margin,$,February,2025,"4,818.758202753"
Proper Pour,D2C Net Revenue,$,February,2021,"87,919.056446"
Proper Pour,D2C Net Revenue,$,February,2022,"52,659.5970078"
Proper Pour,D2C Net Revenue,$,February,2023,"51,375.674347"
Proper Pour,D2C Net Revenue,$,February,2024,"35,604.2607868"
Proper Pour,D2C Net Revenue,$,February,2025,"23,848.42998"
Proper Pour,LTV,$,February,2021,
Proper Pour,LTV,$,February,2022,
Proper Pour,LTV,$,February,2023,37.669679016
Proper Pour,LTV,$,February,2024,37.454691125
Proper Pour,LTV,$,February,2025,35.858775034
Proper Pour,Brand LTV,$,February,2021,
Proper Pour,Brand LTV,$,February,2022,
Proper Pour,Brand LTV,$,February,2023,"76,356.439366336"
Proper Pour,Brand LTV,$,February,2024,"50,189.286106886"
Proper Pour,Brand LTV,$,February,2025,"32,703.20283087"
Proper Pour,CAC,$,February,2021,
Proper Pour,CAC,$,February,2022,
Proper Pour,CAC,$,February,2023,
Proper Pour,CAC,$,February,2024,
Proper Pour,CAC,$,February,2025,
Proper Pour,D2C Gross AOV,$,February,2021,21.712414809
Proper Pour,D2C Gross AOV,$,February,2022,23.413397898
Proper Pour,D2C Gross AOV,$,February,2023,25.686255464
Proper Pour,D2C Gross AOV,$,February,2024,27.436147332
Proper Pour,D2C Gross AOV,$,February,2025,26.493940381
Proper Pour,D2C Gross Margin,$,February,2021,"27,501.787961124"
Proper Pour,D2C Gross Margin,$,February,2022,"12,624.5997566"
Proper Pour,D2C Gross Margin,$,February,2023,"11,680.845994"
Proper Pour,D2C Gross Margin,$,February,2024,"10,080.177095688"
Proper Pour,D2C Gross Margin,$,February,2025,"6,117.847483753"
Proper Pour,TCAC,$,February,2021,1.311657602
Proper Pour,TCAC,$,February,2022,1.372916261
Proper Pour,TCAC,$,February,2023,3.903534953
Proper Pour,TCAC,$,February,2024,2.269058709
Proper Pour,TCAC,$,February,2025,1.367462401
Qalo,Gross Revenue,$,February,2021,"995,890.029824"
Qalo,Gross Revenue,$,February,2022,"683,334.391677"
Qalo,Gross Revenue,$,February,2023,"1,400,292.9740211"
Qalo,Gross Revenue,$,February,2024,"1,066,572.69578"
Qalo,Gross Revenue,$,February,2025,"822,267.0192098"
Qalo,Discount,$,February,2021,"238,892.235776"
Qalo,Discount,$,February,2022,"66,197.936232"
Qalo,Discount,$,February,2023,"143,043.533959"
Qalo,Discount,$,February,2024,"122,503.724279"
Qalo,Discount,$,February,2025,"71,329.818223"
