Brand,KPI Name,KPI Unit,Month of Date,Year of Date,This Period Value
Wolf & Grizzly,Gross Margin,$,March,2021,"58,187.303607981"
Wolf & Grizzly,Gross Margin,$,March,2022,"6,333.302771781"
Wolf & Grizzly,Gross Margin,$,March,2023,"3,720.382015661"
Wolf & Grizzly,Gross Margin,$,March,2024,837.227755502
Wolf & Grizzly,Gross Margin,$,March,2025,338.512491
Wolf & Grizzly,Adspend,$,March,2021,"52,452.700039"
Wolf & Grizzly,Adspend,$,March,2022,"13,609.38"
Wolf & Grizzly,Adspend,$,March,2023,"7,311.026025"
Wolf & Grizzly,Contribution Margin,$,March,2021,"5,734.603568981"
Wolf & Grizzly,Contribution Margin,$,March,2022,"-7,276.077228219"
Wolf & Grizzly,Contribution Margin,$,March,2023,"-3,590.644009339"
Wolf & Grizzly,Contribution Margin,$,March,2024,837.227755502
Wolf & Grizzly,Contribution Margin,$,March,2025,338.512491
Wolf & Grizzly,D2C Net Revenue,$,March,2021,"68,931.103189"
Wolf & Grizzly,D2C Net Revenue,$,March,2022,"10,938.413445"
Wolf & Grizzly,D2C Net Revenue,$,March,2023,"10,206.541046"
Wolf & Grizzly,D2C Net Revenue,$,March,2024,"2,012.287999"
Wolf & Grizzly,D2C Net Revenue,$,March,2025,569.450211
Wolf & Grizzly,LTV,$,March,2021,
Wolf & Grizzly,LTV,$,March,2022,172.380044310
Wolf & Grizzly,LTV,$,March,2023,107.929381173
Wolf & Grizzly,LTV,$,March,2024,194.451184191
Wolf & Grizzly,LTV,$,March,2025,257.587828485
Wolf & Grizzly,Brand LTV,$,March,2021,
Wolf & Grizzly,Brand LTV,$,March,2022,"16,203.724165122"
Wolf & Grizzly,Brand LTV,$,March,2023,"13,167.384503159"
Wolf & Grizzly,Brand LTV,$,March,2024,"2,722.316578669"
Wolf & Grizzly,Brand LTV,$,March,2025,"1,030.351313941"
Wolf & Grizzly,Email AOV,$,March,2021,"7,984.950069427"
Wolf & Grizzly,Email AOV,$,March,2022,"1,348.67"
Wolf & Grizzly,Email AOV,$,March,2023,825.62
Wolf & Grizzly,Email AOV,$,March,2024,0
Wolf & Grizzly,Email AOV,$,March,2025,0
Wolf & Grizzly,Email AOV (from Campaigns),$,March,2021,"7,984.950069427"
Wolf & Grizzly,Email AOV (from Campaigns),$,March,2022,"1,348.67"
Wolf & Grizzly,Email AOV (from Campaigns),$,March,2023,592.01
Wolf & Grizzly,Email AOV (from Campaigns),$,March,2024,0
Wolf & Grizzly,Email AOV (from Campaigns),$,March,2025,0
Wolf & Grizzly,Email AOV (from Flows),$,March,2021,0
Wolf & Grizzly,Email AOV (from Flows),$,March,2022,0
Wolf & Grizzly,Email AOV (from Flows),$,March,2023,233.61
Wolf & Grizzly,Email AOV (from Flows),$,March,2024,0
Wolf & Grizzly,Email AOV (from Flows),$,March,2025,0
Wolf & Grizzly,Email Gross Revenue,$,March,2021,"7,928.950069427"
Wolf & Grizzly,Email Gross Revenue,$,March,2022,"1,339.67"
Wolf & Grizzly,Email Gross Revenue,$,March,2023,811.62
Wolf & Grizzly,Email Gross Revenue,$,March,2024,0
Wolf & Grizzly,Email Gross Revenue,$,March,2025,0
Wolf & Grizzly,Email Gross Revenue (from Campaigns),$,March,2021,"7,928.950069427"
Wolf & Grizzly,Email Gross Revenue (from Campaigns),$,March,2022,"1,339.67"
Wolf & Grizzly,Email Gross Revenue (from Campaigns),$,March,2023,582.01
Wolf & Grizzly,Email Gross Revenue (from Campaigns),$,March,2024,0
Wolf & Grizzly,Email Gross Revenue (from Campaigns),$,March,2025,0
Wolf & Grizzly,Email Gross Revenue (from Flows),$,March,2021,0
Wolf & Grizzly,Email Gross Revenue (from Flows),$,March,2022,0
Wolf & Grizzly,Email Gross Revenue (from Flows),$,March,2023,229.61
Wolf & Grizzly,Email Gross Revenue (from Flows),$,March,2024,0
Wolf & Grizzly,Email Gross Revenue (from Flows),$,March,2025,0
Wolf & Grizzly,CAC,$,March,2021,0.745108074
Wolf & Grizzly,CAC,$,March,2022,1.118411818
Wolf & Grizzly,CAC,$,March,2023,0.680385390
Wolf & Grizzly,CAC,$,March,2024,0
Wolf & Grizzly,CAC,$,March,2025,0
Wolf & Grizzly,D2C Gross AOV,$,March,2021,163.904198330
Wolf & Grizzly,D2C Gross AOV,$,March,2022,144.730092778
Wolf & Grizzly,D2C Gross AOV,$,March,2023,105.276587648
Wolf & Grizzly,D2C Gross AOV,$,March,2024,232.456410357
Wolf & Grizzly,D2C Gross AOV,$,March,2025,184.18571775
Wolf & Grizzly,D2C Gross Margin,$,March,2021,"58,122.250289381"
Wolf & Grizzly,D2C Gross Margin,$,March,2022,"6,333.302771781"
Wolf & Grizzly,D2C Gross Margin,$,March,2023,"3,720.382015661"
Wolf & Grizzly,D2C Gross Margin,$,March,2024,837.227755502
Wolf & Grizzly,D2C Gross Margin,$,March,2025,338.512491
Wolf & Grizzly,TCAC,$,March,2021,112.559442144
Wolf & Grizzly,TCAC,$,March,2022,137.468484848
Wolf & Grizzly,TCAC,$,March,2023,57.117390820
Wolf & Grizzly,TCAC,$,March,2024,0
Wolf & Grizzly,TCAC,$,March,2025,0
Alex Bottle,Organic Traffic,Number,March,2022,473
Alex Bottle,Organic Traffic,Number,March,2023,399
Alex Bottle,Organic Traffic,Number,March,2024,452
Alex Bottle,Organic Traffic,Number,March,2025,115
Alex Bottle,New Customers,Number,March,2021,7
Alex Bottle,New Customers,Number,March,2022,1
Alex Bottle,New Customers,Number,March,2023,1
Alex Bottle,New Customers,Number,March,2024,1
Alex Bottle,Existing Customers,Number,March,2021,7
Alex Bottle,Existing Customers,Number,March,2022,1
Alex Bottle,Existing Customers,Number,March,2024,1
Alex Bottle,D2C Orders,Number,March,2021,19
Alex Bottle,D2C Orders,Number,March,2022,2
Alex Bottle,D2C Orders,Number,March,2023,1
Alex Bottle,D2C Orders,Number,March,2024,2
Alex Bottle,Returned Orders,Number,March,2021,0
Alex Bottle,Returned Orders,Number,March,2022,0
Alex Bottle,Returned Orders,Number,March,2023,0
Alex Bottle,Returned Orders,Number,March,2024,0
Alex Bottle,Website Traffic,Number,March,2022,474
Alex Bottle,Website Traffic,Number,March,2023,405
Alex Bottle,Website Traffic,Number,March,2024,457
Alex Bottle,Website Traffic,Number,March,2025,117
Alex Bottle,Customers,Number,March,2021,16
Alex Bottle,Customers,Number,March,2022,2
Alex Bottle,Customers,Number,March,2023,1
Alex Bottle,Customers,Number,March,2024,2
Alex Bottle,Website Sales Orders,Number,March,2021,19
Alex Bottle,Website Sales Orders,Number,March,2022,2
Alex Bottle,Website Sales Orders,Number,March,2023,1
Alex Bottle,Website Sales Orders,Number,March,2024,2
Alex Bottle,Cumulative Customers,Number,March,2021,16
Alex Bottle,Cumulative Customers,Number,March,2022,2
Alex Bottle,Cumulative Customers,Number,March,2023,1
Alex Bottle,Cumulative Customers,Number,March,2024,2
Alex Bottle,Cross-Sell Customers,Number,March,2021,5
Alex Bottle,Cross-Sell Customers,Number,March,2022,0
Alex Bottle,Cross-Sell Customers,Number,March,2023,0
Alex Bottle,Cross-Sell Customers,Number,March,2024,1
Alex Bottle,LTV:TCAC,Number,March,2021,
Alex Bottle,LTV:TCAC,Number,March,2022,
Alex Bottle,LTV:TCAC,Number,March,2023,
Alex Bottle,LTV:TCAC,Number,March,2024,
Alex Bottle,Repeat Frequency,Number,March,2021,
Alex Bottle,Repeat Frequency,Number,March,2022,
Alex Bottle,Repeat Frequency,Number,March,2023,
Alex Bottle,Repeat Frequency,Number,March,2024,
Alex Bottle,Unit per Order,Number,March,2021,1.736842105
Alex Bottle,Unit per Order,Number,March,2022,2
Alex Bottle,Unit per Order,Number,March,2023,1
Alex Bottle,Unit per Order,Number,March,2024,1
Arctic Tumblers,Organic Traffic,Number,March,2021,"2,598"
Arctic Tumblers,Organic Traffic,Number,March,2022,"2,519"
Arctic Tumblers,Organic Traffic,Number,March,2023,"2,456"
Arctic Tumblers,Organic Traffic,Number,March,2024,"1,906"
Arctic Tumblers,Organic Traffic,Number,March,2025,"1,165"
Arctic Tumblers,Paid Traffic,Number,March,2024,1
Arctic Tumblers,Paid Traffic,Number,March,2025,291
Arctic Tumblers,New Customers,Number,March,2021,15
Arctic Tumblers,New Customers,Number,March,2022,23
Arctic Tumblers,New Customers,Number,March,2023,20
Arctic Tumblers,New Customers,Number,March,2024,12
Arctic Tumblers,New Customers,Number,March,2025,2
Arctic Tumblers,Existing Customers,Number,March,2021,3
Arctic Tumblers,Existing Customers,Number,March,2022,3
Arctic Tumblers,Existing Customers,Number,March,2023,3
Arctic Tumblers,Existing Customers,Number,March,2024,2
Arctic Tumblers,Existing Customers,Number,March,2025,1
Arctic Tumblers,D2C Orders,Number,March,2021,21
Arctic Tumblers,D2C Orders,Number,March,2022,31
Arctic Tumblers,D2C Orders,Number,March,2023,27
Arctic Tumblers,D2C Orders,Number,March,2024,18
Arctic Tumblers,D2C Orders,Number,March,2025,4
Arctic Tumblers,Returned Orders,Number,March,2021,1
Arctic Tumblers,Returned Orders,Number,March,2022,2
Arctic Tumblers,Returned Orders,Number,March,2023,0
Arctic Tumblers,Returned Orders,Number,March,2024,2
Arctic Tumblers,Returned Orders,Number,March,2025,0
Arctic Tumblers,Website Traffic,Number,March,2021,"2,598"
Arctic Tumblers,Website Traffic,Number,March,2022,"2,519"
Arctic Tumblers,Website Traffic,Number,March,2023,"2,460"
Arctic Tumblers,Website Traffic,Number,March,2024,"1,916"
Arctic Tumblers,Website Traffic,Number,March,2025,"1,485"
Arctic Tumblers,Customers,Number,March,2021,21
Arctic Tumblers,Customers,Number,March,2022,30
Arctic Tumblers,Customers,Number,March,2023,26
Arctic Tumblers,Customers,Number,March,2024,14
Arctic Tumblers,Customers,Number,March,2025,4
Arctic Tumblers,Website Sales Orders,Number,March,2021,21
Arctic Tumblers,Website Sales Orders,Number,March,2022,31
Arctic Tumblers,Website Sales Orders,Number,March,2023,27
Arctic Tumblers,Website Sales Orders,Number,March,2024,18
Arctic Tumblers,Website Sales Orders,Number,March,2025,4
Arctic Tumblers,Cumulative Customers,Number,March,2021,21
Arctic Tumblers,Cumulative Customers,Number,March,2022,30
Arctic Tumblers,Cumulative Customers,Number,March,2023,26
Arctic Tumblers,Cumulative Customers,Number,March,2024,14
Arctic Tumblers,Cumulative Customers,Number,March,2025,4
Arctic Tumblers,Cross-Sell Customers,Number,March,2021,2
Arctic Tumblers,Cross-Sell Customers,Number,March,2022,1
Arctic Tumblers,Cross-Sell Customers,Number,March,2023,1
Arctic Tumblers,Cross-Sell Customers,Number,March,2024,0
Arctic Tumblers,Cross-Sell Customers,Number,March,2025,1
Arctic Tumblers,LTV:TCAC,Number,March,2021,
Arctic Tumblers,LTV:TCAC,Number,March,2022,
Arctic Tumblers,LTV:TCAC,Number,March,2023,
Arctic Tumblers,LTV:TCAC,Number,March,2024,
Arctic Tumblers,LTV:TCAC,Number,March,2025,
Arctic Tumblers,Repeat Frequency,Number,March,2021,
Arctic Tumblers,Repeat Frequency,Number,March,2022,593
Arctic Tumblers,Repeat Frequency,Number,March,2023,346.5
Arctic Tumblers,Repeat Frequency,Number,March,2024,4
Arctic Tumblers,Repeat Frequency,Number,March,2025,
Arctic Tumblers,Unit per Order,Number,March,2021,17.925925926
Arctic Tumblers,Unit per Order,Number,March,2022,3.064516129
Arctic Tumblers,Unit per Order,Number,March,2023,2.333333333
Arctic Tumblers,Unit per Order,Number,March,2024,15.526315789
Arctic Tumblers,Unit per Order,Number,March,2025,28.5
Corretto,New Customers,Number,March,2021,1
Corretto,Existing Customers,Number,March,2021,1
Corretto,D2C Orders,Number,March,2021,2
Corretto,Returned Orders,Number,March,2021,0
Corretto,Customers,Number,March,2021,2
Corretto,Website Sales Orders,Number,March,2021,2
Corretto,Cumulative Customers,Number,March,2021,2
Corretto,Cross-Sell Customers,Number,March,2021,1
Corretto,LTV:TCAC,Number,March,2021,
Corretto,Repeat Frequency,Number,March,2021,
Corretto,Unit per Order,Number,March,2021,1.5
Ergonofis,Organic Traffic,Number,March,2021,"41,592"
Ergonofis,Organic Traffic,Number,March,2022,"44,853"
Ergonofis,Organic Traffic,Number,March,2023,"54,271"
Ergonofis,Organic Traffic,Number,March,2024,"45,564"
Ergonofis,Organic Traffic,Number,March,2025,"22,770"
Ergonofis,Paid Traffic,Number,March,2021,"35,017"
Ergonofis,Paid Traffic,Number,March,2022,"50,207"
Ergonofis,Paid Traffic,Number,March,2023,"70,755"
Ergonofis,Paid Traffic,Number,March,2024,"46,971"
Ergonofis,Paid Traffic,Number,March,2025,"34,472"
Ergonofis,New Customers,Number,March,2021,29
Ergonofis,New Customers,Number,March,2022,16
Ergonofis,New Customers,Number,March,2023,500
Ergonofis,New Customers,Number,March,2024,385
Ergonofis,New Customers,Number,March,2025,73
Ergonofis,Existing Customers,Number,March,2021,3
Ergonofis,Existing Customers,Number,March,2022,3
Ergonofis,Existing Customers,Number,March,2023,281
Ergonofis,Existing Customers,Number,March,2024,233
Ergonofis,Existing Customers,Number,March,2025,59
Ergonofis,D2C Orders,Number,March,2021,37
Ergonofis,D2C Orders,Number,March,2022,24
Ergonofis,D2C Orders,Number,March,2023,"1,002"
Ergonofis,D2C Orders,Number,March,2024,752
Ergonofis,D2C Orders,Number,March,2025,157
Ergonofis,Returned Orders,Number,March,2021,5
Ergonofis,Returned Orders,Number,March,2022,5
Ergonofis,Returned Orders,Number,March,2023,134
Ergonofis,Returned Orders,Number,March,2024,79
Ergonofis,Returned Orders,Number,March,2025,3
Ergonofis,Website Traffic,Number,March,2021,"77,134"
Ergonofis,Website Traffic,Number,March,2022,"96,760"
Ergonofis,Website Traffic,Number,March,2023,"125,518"
Ergonofis,Website Traffic,Number,March,2024,"93,775"
Ergonofis,Website Traffic,Number,March,2025,"58,835"
Ergonofis,Customers,Number,March,2021,37
Ergonofis,Customers,Number,March,2022,24
Ergonofis,Customers,Number,March,2023,898
Ergonofis,Customers,Number,March,2024,669
Ergonofis,Customers,Number,March,2025,152
Ergonofis,Website Sales Orders,Number,March,2021,37
Ergonofis,Website Sales Orders,Number,March,2022,24
Ergonofis,Website Sales Orders,Number,March,2023,"1,002"
Ergonofis,Website Sales Orders,Number,March,2024,752
Ergonofis,Website Sales Orders,Number,March,2025,157
Ergonofis,Cumulative Customers,Number,March,2021,37
Ergonofis,Cumulative Customers,Number,March,2022,24
Ergonofis,Cumulative Customers,Number,March,2023,898
Ergonofis,Cumulative Customers,Number,March,2024,669
Ergonofis,Cumulative Customers,Number,March,2025,152
Ergonofis,Email Active Profiles,Number,March,2021,"419,092"
Ergonofis,Email Active Profiles,Number,March,2022,"720,321"
Ergonofis,Email Active Profiles,Number,March,2023,"1,188,720"
Ergonofis,Email Active Profiles,Number,March,2024,"2,015,890"
Ergonofis,Email Active Profiles,Number,March,2025,"1,266,262"
Ergonofis,Email Delivered,Number,March,2021,"30,086"
Ergonofis,Email Delivered,Number,March,2022,"25,962"
Ergonofis,Email Delivered,Number,March,2023,"67,647"
Ergonofis,Email Delivered,Number,March,2024,"394,555"
Ergonofis,Email Delivered,Number,March,2025,"155,337"
Ergonofis,Email New Profiles,Number,March,2021,624
Ergonofis,Email New Profiles,Number,March,2022,"1,155"
Ergonofis,Email New Profiles,Number,March,2023,"1,834"
Ergonofis,Email New Profiles,Number,March,2024,840
Ergonofis,Email New Profiles,Number,March,2025,286
Ergonofis,Email New Suppressed Profiles,Number,March,2021,96
Ergonofis,Email New Suppressed Profiles,Number,March,2022,132
Ergonofis,Email New Suppressed Profiles,Number,March,2023,272
Ergonofis,Email New Suppressed Profiles,Number,March,2024,457
Ergonofis,Email New Suppressed Profiles,Number,March,2025,0
Ergonofis,Email Orders,Number,March,2021,46
Ergonofis,Email Orders,Number,March,2022,51
Ergonofis,Email Orders,Number,March,2023,146
Ergonofis,Email Orders,Number,March,2024,180
Ergonofis,Email Orders,Number,March,2025,39
Ergonofis,Email Orders (from Campaigns),Number,March,2021,43
Ergonofis,Email Orders (from Campaigns),Number,March,2022,34
Ergonofis,Email Orders (from Campaigns),Number,March,2023,121
Ergonofis,Email Orders (from Campaigns),Number,March,2024,147
Ergonofis,Email Orders (from Campaigns),Number,March,2025,20
Ergonofis,Email Orders (from Flows),Number,March,2021,3
Ergonofis,Email Orders (from Flows),Number,March,2022,17
Ergonofis,Email Orders (from Flows),Number,March,2023,25
Ergonofis,Email Orders (from Flows),Number,March,2024,33
Ergonofis,Email Orders (from Flows),Number,March,2025,19
Ergonofis,Email Profiles,Number,March,2021,"630,758"
Ergonofis,Email Profiles,Number,March,2022,"965,007"
Ergonofis,Email Profiles,Number,March,2023,"1,509,491"
Ergonofis,Email Profiles,Number,March,2024,"2,628,145"
Ergonofis,Email Profiles,Number,March,2025,"1,563,757"
Ergonofis,Email Unique Clicks,Number,March,2021,"2,086"
Ergonofis,Email Unique Clicks,Number,March,2022,"1,189"
Ergonofis,Email Unique Clicks,Number,March,2023,"2,550"
Ergonofis,Email Unique Clicks,Number,March,2024,"6,156"
Ergonofis,Email Unique Clicks,Number,March,2025,"1,394"
Ergonofis,Email Unique Opens,Number,March,2021,"15,060"
Ergonofis,Email Unique Opens,Number,March,2022,"16,284"
Ergonofis,Email Unique Opens,Number,March,2023,"41,254"
Ergonofis,Email Unique Opens,Number,March,2024,"185,932"
Ergonofis,Email Unique Opens,Number,March,2025,"92,596"
Ergonofis,Cross-Sell Customers,Number,March,2021,0
Ergonofis,Cross-Sell Customers,Number,March,2022,1
Ergonofis,Cross-Sell Customers,Number,March,2023,65
Ergonofis,Cross-Sell Customers,Number,March,2024,46
Ergonofis,Cross-Sell Customers,Number,March,2025,10
Ergonofis,LTV:TCAC,Number,March,2021,
Ergonofis,LTV:TCAC,Number,March,2022,1.207822172
Ergonofis,LTV:TCAC,Number,March,2023,27.233291027
Ergonofis,LTV:TCAC,Number,March,2024,11.080687426
Ergonofis,LTV:TCAC,Number,March,2025,9.944395165
Ergonofis,Repeat Frequency,Number,March,2021,
Ergonofis,Repeat Frequency,Number,March,2022,296
Ergonofis,Repeat Frequency,Number,March,2023,100.728682171
Ergonofis,Repeat Frequency,Number,March,2024,157.112612613
Ergonofis,Repeat Frequency,Number,March,2025,287.5
Ergonofis,Unit per Order,Number,March,2021,2.297297297
Ergonofis,Unit per Order,Number,March,2022,3.5
Ergonofis,Unit per Order,Number,March,2023,2.472111554
Ergonofis,Unit per Order,Number,March,2024,2.359416446
Ergonofis,Unit per Order,Number,March,2025,2.28125
Freakmount,Organic Traffic,Number,March,2021,"5,220"
Freakmount,Organic Traffic,Number,March,2022,"4,576"
Freakmount,Organic Traffic,Number,March,2023,"2,830"
Freakmount,Organic Traffic,Number,March,2024,"4,632"
Freakmount,Organic Traffic,Number,March,2025,"2,647"
Freakmount,Paid Traffic,Number,March,2021,"11,881"
Freakmount,Paid Traffic,Number,March,2022,"14,501"
Freakmount,Paid Traffic,Number,March,2023,"4,591"
Freakmount,Paid Traffic,Number,March,2024,"7,630"
Freakmount,Paid Traffic,Number,March,2025,"1,802"
Freakmount,New Customers,Number,March,2021,725
Freakmount,New Customers,Number,March,2022,395
Freakmount,New Customers,Number,March,2023,132
Freakmount,New Customers,Number,March,2024,250
Freakmount,New Customers,Number,March,2025,75
Freakmount,Existing Customers,Number,March,2021,62
Freakmount,Existing Customers,Number,March,2022,52
Freakmount,Existing Customers,Number,March,2023,25
Freakmount,Existing Customers,Number,March,2024,40
Freakmount,Existing Customers,Number,March,2025,34
Freakmount,D2C Orders,Number,March,2021,"1,027"
Freakmount,D2C Orders,Number,March,2022,601
Freakmount,D2C Orders,Number,March,2023,195
Freakmount,D2C Orders,Number,March,2024,375
Freakmount,D2C Orders,Number,March,2025,132
Freakmount,Returned Orders,Number,March,2021,11
Freakmount,Returned Orders,Number,March,2022,8
Freakmount,Returned Orders,Number,March,2023,3
Freakmount,Returned Orders,Number,March,2024,1
Freakmount,Returned Orders,Number,March,2025,0
Freakmount,Website Traffic,Number,March,2021,"17,123"
Freakmount,Website Traffic,Number,March,2022,"19,085"
Freakmount,Website Traffic,Number,March,2023,"7,480"
Freakmount,Website Traffic,Number,March,2024,"12,321"
Freakmount,Website Traffic,Number,March,2025,"4,573"
Freakmount,Customers,Number,March,2021,"1,019"
Freakmount,Customers,Number,March,2022,596
Freakmount,Customers,Number,March,2023,192
Freakmount,Customers,Number,March,2024,372
Freakmount,Customers,Number,March,2025,132
Freakmount,Website Sales Orders,Number,March,2021,"1,027"
Freakmount,Website Sales Orders,Number,March,2022,601
Freakmount,Website Sales Orders,Number,March,2023,195
Freakmount,Website Sales Orders,Number,March,2024,375
Freakmount,Website Sales Orders,Number,March,2025,132
Freakmount,Cumulative Customers,Number,March,2021,"1,019"
Freakmount,Cumulative Customers,Number,March,2022,596
Freakmount,Cumulative Customers,Number,March,2023,192
Freakmount,Cumulative Customers,Number,March,2024,372
Freakmount,Cumulative Customers,Number,March,2025,132
Freakmount,Email Active Profiles,Number,March,2021,0
Freakmount,Email Active Profiles,Number,March,2022,"619,416"
Freakmount,Email Active Profiles,Number,March,2023,"852,245"
Freakmount,Email Active Profiles,Number,March,2024,"974,943"
Freakmount,Email Active Profiles,Number,March,2025,"651,758"
Freakmount,Email Delivered,Number,March,2021,0
Freakmount,Email Delivered,Number,March,2022,"1,240"
Freakmount,Email Delivered,Number,March,2023,"1,312"
Freakmount,Email Delivered,Number,March,2024,"55,300"
Freakmount,Email Delivered,Number,March,2025,"173,900"
Freakmount,Email New Profiles,Number,March,2021,0
Freakmount,Email New Profiles,Number,March,2022,"1,131"
Freakmount,Email New Profiles,Number,March,2023,357
Freakmount,Email New Profiles,Number,March,2024,433
Freakmount,Email New Profiles,Number,March,2025,212
Freakmount,Email New Suppressed Profiles,Number,March,2021,0
Freakmount,Email New Suppressed Profiles,Number,March,2022,12
Freakmount,Email New Suppressed Profiles,Number,March,2023,17
Freakmount,Email New Suppressed Profiles,Number,March,2024,734
Freakmount,Email New Suppressed Profiles,Number,March,2025,0
Freakmount,Email Orders,Number,March,2021,0
Freakmount,Email Orders,Number,March,2022,74
Freakmount,Email Orders,Number,March,2023,11
Freakmount,Email Orders,Number,March,2024,9
Freakmount,Email Orders,Number,March,2025,18
Freakmount,Email Orders (from Campaigns),Number,March,2021,0
Freakmount,Email Orders (from Campaigns),Number,March,2022,0
Freakmount,Email Orders (from Campaigns),Number,March,2023,0
Freakmount,Email Orders (from Campaigns),Number,March,2024,4
Freakmount,Email Orders (from Campaigns),Number,March,2025,9
Freakmount,Email Orders (from Flows),Number,March,2021,0
Freakmount,Email Orders (from Flows),Number,March,2022,74
Freakmount,Email Orders (from Flows),Number,March,2023,11
Freakmount,Email Orders (from Flows),Number,March,2024,5
Freakmount,Email Orders (from Flows),Number,March,2025,9
Freakmount,Email Profiles,Number,March,2021,0
Freakmount,Email Profiles,Number,March,2022,"646,447"
Freakmount,Email Profiles,Number,March,2023,"936,702"
Freakmount,Email Profiles,Number,March,2024,"1,179,735"
Freakmount,Email Profiles,Number,March,2025,"752,663"
Freakmount,Email Unique Clicks,Number,March,2021,0
Freakmount,Email Unique Clicks,Number,March,2022,189
Freakmount,Email Unique Clicks,Number,March,2023,256
Freakmount,Email Unique Clicks,Number,March,2024,"1,308"
Freakmount,Email Unique Clicks,Number,March,2025,"1,985"
Freakmount,Email Unique Opens,Number,March,2021,0
Freakmount,Email Unique Opens,Number,March,2022,682
Freakmount,Email Unique Opens,Number,March,2023,515
Freakmount,Email Unique Opens,Number,March,2024,"11,078"
Freakmount,Email Unique Opens,Number,March,2025,"50,252"
Freakmount,Cross-Sell Customers,Number,March,2021,44
Freakmount,Cross-Sell Customers,Number,March,2022,24
Freakmount,Cross-Sell Customers,Number,March,2023,10
Freakmount,Cross-Sell Customers,Number,March,2024,15
Freakmount,Cross-Sell Customers,Number,March,2025,12
Freakmount,LTV:TCAC,Number,March,2021,
Freakmount,LTV:TCAC,Number,March,2022,1.666503733
Freakmount,LTV:TCAC,Number,March,2023,2.160321591
Freakmount,LTV:TCAC,Number,March,2024,3.461677750
Freakmount,LTV:TCAC,Number,March,2025,2.586502483
Freakmount,Repeat Frequency,Number,March,2021,
Freakmount,Repeat Frequency,Number,March,2022,204.133333333
Freakmount,Repeat Frequency,Number,March,2023,171.4
Freakmount,Repeat Frequency,Number,March,2024,371.785714286
Freakmount,Repeat Frequency,Number,March,2025,550.576923077
Freakmount,Unit per Order,Number,March,2021,1.142857143
Freakmount,Unit per Order,Number,March,2022,1.401326700
Freakmount,Unit per Order,Number,March,2023,1.229591837
Freakmount,Unit per Order,Number,March,2024,1.101333333
Freakmount,Unit per Order,Number,March,2025,4.864661654
Go Green,Organic Traffic,Number,March,2021,380
Go Green,Organic Traffic,Number,March,2022,523
Go Green,Website Traffic,Number,March,2021,380
Go Green,Website Traffic,Number,March,2022,523
Gravity,Organic Traffic,Number,March,2023,"48,239"
Gravity,Organic Traffic,Number,March,2024,"27,240"
Gravity,Organic Traffic,Number,March,2025,"38,343"
Gravity,Paid Traffic,Number,March,2023,"76,641"
Gravity,Paid Traffic,Number,March,2024,"14,723"
Gravity,Paid Traffic,Number,March,2025,"3,397"
Gravity,New Customers,Number,March,2021,"1,302"
Gravity,New Customers,Number,March,2022,396
Gravity,New Customers,Number,March,2023,"1,393"
Gravity,New Customers,Number,March,2024,262
Gravity,New Customers,Number,March,2025,546
Gravity,Existing Customers,Number,March,2021,513
Gravity,Existing Customers,Number,March,2022,251
Gravity,Existing Customers,Number,March,2023,645
Gravity,Existing Customers,Number,March,2024,118
Gravity,Existing Customers,Number,March,2025,134
Gravity,D2C Orders,Number,March,2021,"2,383"
Gravity,D2C Orders,Number,March,2022,857
Gravity,D2C Orders,Number,March,2023,"2,703"
Gravity,D2C Orders,Number,March,2024,481
Gravity,D2C Orders,Number,March,2025,938
Gravity,Returned Orders,Number,March,2021,207
Gravity,Returned Orders,Number,March,2022,64
Gravity,Returned Orders,Number,March,2023,116
Gravity,Returned Orders,Number,March,2024,16
Gravity,Returned Orders,Number,March,2025,8
Gravity,Website Traffic,Number,March,2023,"128,483"
Gravity,Website Traffic,Number,March,2024,"42,187"
Gravity,Website Traffic,Number,March,2025,"44,277"
Gravity,Customers,Number,March,2021,"2,302"
Gravity,Customers,Number,March,2022,793
Gravity,Customers,Number,March,2023,"2,525"
Gravity,Customers,Number,March,2024,447
Gravity,Customers,Number,March,2025,911
Gravity,Website Sales Orders,Number,March,2021,"2,383"
Gravity,Website Sales Orders,Number,March,2022,857
Gravity,Website Sales Orders,Number,March,2023,"2,703"
Gravity,Website Sales Orders,Number,March,2024,481
Gravity,Website Sales Orders,Number,March,2025,938
Gravity,Cumulative Customers,Number,March,2021,"2,302"
Gravity,Cumulative Customers,Number,March,2022,793
Gravity,Cumulative Customers,Number,March,2023,"2,525"
Gravity,Cumulative Customers,Number,March,2024,447
Gravity,Cumulative Customers,Number,March,2025,911
Gravity,Email Active Profiles,Number,March,2021,"11,524,112"
Gravity,Email Active Profiles,Number,March,2022,"12,710,265"
Gravity,Email Active Profiles,Number,March,2023,"13,380,430"
Gravity,Email Active Profiles,Number,March,2024,"13,737,341"
Gravity,Email Active Profiles,Number,March,2025,"10,319,152"
Gravity,Email Delivered,Number,March,2021,0
Gravity,Email Delivered,Number,March,2022,0
Gravity,Email Delivered,Number,March,2023,0
Gravity,Email Delivered,Number,March,2024,"6,416"
Gravity,Email Delivered,Number,March,2025,"526,572"
Gravity,Email New Profiles,Number,March,2021,"3,751"
Gravity,Email New Profiles,Number,March,2022,"1,441"
Gravity,Email New Profiles,Number,March,2023,"1,934"
Gravity,Email New Profiles,Number,March,2024,273
Gravity,Email New Profiles,Number,March,2025,"18,828"
Gravity,Email New Suppressed Profiles,Number,March,2021,0
