Brand,KPI Name,KPI Unit,Month of Date,Year of Date,This Period Value
Proper Pour,% Cross-Sell Customers,%,March,2022,
Proper Pour,% Cross-Sell Customers,%,March,2023,
Proper Pour,% Cross-Sell Customers,%,March,2024,
Proper Pour,% Cross-Sell Customers,%,March,2025,
Proper Pour,ACOS,%,March,2021,
Proper Pour,ACOS,%,March,2022,
Proper Pour,ACOS,%,March,2023,
Proper Pour,ACOS,%,March,2024,
Proper Pour,ACOS,%,March,2025,
Qalo,TACOS,%,March,2023,0
Qalo,TACOS,%,March,2024,0
Qalo,TACOS,%,March,2025,23.806234645
Qalo,Repeat Rate,%,March,2023,0
Qalo,Repeat Rate,%,March,2024,15.475137144
Qalo,Repeat Rate,%,March,2025,14.714022140
Qalo,% Cross-Sell Customers,%,March,2024,
Qalo,% Cross-Sell Customers,%,March,2025,
Qalo,ACOS,%,March,2025,
Revant,TACOS,%,March,2022,0
Revant,TACOS,%,March,2023,12.172180618
Revant,TACOS,%,March,2024,11.552154701
Revant,TACOS,%,March,2025,13.834663902
Revant,Repeat Rate,%,March,2022,0
Revant,Repeat Rate,%,March,2023,3.132716049
Revant,Repeat Rate,%,March,2024,8.517799353
Revant,Repeat Rate,%,March,2025,10.473419730
Revant,% Cross-Sell Customers,%,March,2023,
Revant,% Cross-Sell Customers,%,March,2024,
Revant,% Cross-Sell Customers,%,March,2025,
Revant,ACOS,%,March,2023,
Revant,ACOS,%,March,2024,
Revant,ACOS,%,March,2025,
Wolf & Grizzly,TACOS,%,March,2021,0
Wolf & Grizzly,TACOS,%,March,2022,9.084479402
Wolf & Grizzly,TACOS,%,March,2023,1.981086233
Wolf & Grizzly,TACOS,%,March,2024,1.364789238
Wolf & Grizzly,TACOS,%,March,2025,1.084576161
Wolf & Grizzly,Repeat Rate,%,March,2021,
Wolf & Grizzly,Repeat Rate,%,March,2022,10.526315789
Wolf & Grizzly,Repeat Rate,%,March,2023,6.280193237
Wolf & Grizzly,Repeat Rate,%,March,2024,9.876543210
Wolf & Grizzly,Repeat Rate,%,March,2025,17.021276596
Wolf & Grizzly,% Cross-Sell Customers,%,March,2021,
Wolf & Grizzly,% Cross-Sell Customers,%,March,2022,
Wolf & Grizzly,% Cross-Sell Customers,%,March,2023,
Wolf & Grizzly,% Cross-Sell Customers,%,March,2024,
Wolf & Grizzly,% Cross-Sell Customers,%,March,2025,
Wolf & Grizzly,ACOS,%,March,2021,
Wolf & Grizzly,ACOS,%,March,2022,
Wolf & Grizzly,ACOS,%,March,2023,
Wolf & Grizzly,ACOS,%,March,2024,
Wolf & Grizzly,ACOS,%,March,2025,
Alex Bottle,Gross Revenue,$,March,2021,585.625324
Alex Bottle,Gross Revenue,$,March,2022,324.480174
Alex Bottle,Discount,$,March,2021,0
Alex Bottle,Discount,$,March,2022,0
Alex Bottle,Refund,$,March,2021,41.214407
Alex Bottle,Refund,$,March,2022,46.99
Alex Bottle,Shipping Revenue,$,March,2021,0
Alex Bottle,Shipping Revenue,$,March,2022,0
Alex Bottle,Net Revenue,$,March,2021,544.410917
Alex Bottle,Net Revenue,$,March,2022,277.490174
Alex Bottle,D2C Contribution Margin,$,March,2021,"-1,067.133639"
Alex Bottle,D2C Contribution Margin,$,March,2022,-103.401605476
Alex Bottle,D2C Contribution Margin,$,March,2023,0
Alex Bottle,D2C Net AOV,$,March,2021,49.491901545
Alex Bottle,D2C Net AOV,$,March,2022,39.641453429
Alex Bottle,Landed Cost,$,March,2021,182.75178
Alex Bottle,Landed Cost,$,March,2022,108.36904
Alex Bottle,Transaction Fees,$,March,2021,82.922982
Alex Bottle,Transaction Fees,$,March,2022,43.237761
Alex Bottle,Fulfillment Fees,$,March,2021,146.869794
Alex Bottle,Fulfillment Fees,$,March,2022,36.645753476
Alex Bottle,Gross Margin,$,March,2021,131.866361
Alex Bottle,Gross Margin,$,March,2022,89.237619524
Alex Bottle,Adspend,$,March,2021,"1,199"
Alex Bottle,Adspend,$,March,2022,192.639225
Alex Bottle,Adspend,$,March,2023,0
Alex Bottle,Contribution Margin,$,March,2021,"-1,067.133639"
Alex Bottle,Contribution Margin,$,March,2022,-103.401605476
Alex Bottle,Contribution Margin,$,March,2023,0
Alex Bottle,D2C Net Revenue,$,March,2021,544.410917
Alex Bottle,D2C Net Revenue,$,March,2022,277.490174
Alex Bottle,LTV,$,March,2021,
Alex Bottle,LTV,$,March,2022,
Alex Bottle,Brand LTV,$,March,2021,
Alex Bottle,Brand LTV,$,March,2022,
Alex Bottle,CAC,$,March,2021,
Alex Bottle,CAC,$,March,2022,
Alex Bottle,CAC,$,March,2023,
Alex Bottle,D2C Gross AOV,$,March,2021,53.238665818
Alex Bottle,D2C Gross AOV,$,March,2022,46.354310571
Alex Bottle,D2C Gross Margin,$,March,2021,131.866361
Alex Bottle,D2C Gross Margin,$,March,2022,89.237619524
Alex Bottle,TCAC,$,March,2021,109
Alex Bottle,TCAC,$,March,2022,27.519889286
Alex Bottle,TCAC,$,March,2023,
Arctic Tumblers,Gross Revenue,$,March,2021,"80,493.036728"
Arctic Tumblers,Gross Revenue,$,March,2022,"88,239.743118"
Arctic Tumblers,Gross Revenue,$,March,2023,"47,789.6732665"
Arctic Tumblers,Gross Revenue,$,March,2024,"47,328.0174821"
Arctic Tumblers,Gross Revenue,$,March,2025,"13,706.767034"
Arctic Tumblers,Discount,$,March,2021,0
Arctic Tumblers,Discount,$,March,2022,1.39788
Arctic Tumblers,Discount,$,March,2023,0
Arctic Tumblers,Discount,$,March,2024,34.14031
Arctic Tumblers,Discount,$,March,2025,34.80473
Arctic Tumblers,Refund,$,March,2021,"2,011.97261"
Arctic Tumblers,Refund,$,March,2022,"4,093.254259"
Arctic Tumblers,Refund,$,March,2023,"2,301.0783242"
Arctic Tumblers,Refund,$,March,2024,"2,460.390468"
Arctic Tumblers,Refund,$,March,2025,24.95
Arctic Tumblers,Shipping Revenue,$,March,2021,0
Arctic Tumblers,Shipping Revenue,$,March,2022,0
Arctic Tumblers,Shipping Revenue,$,March,2023,0
Arctic Tumblers,Shipping Revenue,$,March,2024,0
Arctic Tumblers,Shipping Revenue,$,March,2025,0
Arctic Tumblers,Net Revenue,$,March,2021,"78,481.064118"
Arctic Tumblers,Net Revenue,$,March,2022,"84,145.090979"
Arctic Tumblers,Net Revenue,$,March,2023,"45,488.5949423"
Arctic Tumblers,Net Revenue,$,March,2024,"44,833.4867041"
Arctic Tumblers,Net Revenue,$,March,2025,"13,647.012304"
Arctic Tumblers,D2C Contribution Margin,$,March,2021,"16,063.915267386"
Arctic Tumblers,D2C Contribution Margin,$,March,2022,"4,902.812385"
Arctic Tumblers,D2C Contribution Margin,$,March,2023,"9,266.102161296"
Arctic Tumblers,D2C Contribution Margin,$,March,2024,"7,844.4178061"
Arctic Tumblers,D2C Contribution Margin,$,March,2025,"2,727.988174852"
Arctic Tumblers,D2C Net AOV,$,March,2021,33.974486631
Arctic Tumblers,D2C Net AOV,$,March,2022,34.053051792
Arctic Tumblers,D2C Net AOV,$,March,2023,35.761474011
Arctic Tumblers,D2C Net AOV,$,March,2024,37.392399253
Arctic Tumblers,D2C Net AOV,$,March,2025,37.698929017
Arctic Tumblers,Landed Cost,$,March,2021,"18,032.77916"
Arctic Tumblers,Landed Cost,$,March,2022,"25,076.396698"
Arctic Tumblers,Landed Cost,$,March,2023,"12,485.9089784"
Arctic Tumblers,Landed Cost,$,March,2024,"12,850.7438583"
Arctic Tumblers,Landed Cost,$,March,2025,"3,918.846732"
Arctic Tumblers,Transaction Fees,$,March,2021,"12,749.490480014"
Arctic Tumblers,Transaction Fees,$,March,2022,"13,212.826476"
Arctic Tumblers,Transaction Fees,$,March,2023,"7,128.722849028"
Arctic Tumblers,Transaction Fees,$,March,2024,"7,002.2235444"
Arctic Tumblers,Transaction Fees,$,March,2025,"2,246.747043953"
Arctic Tumblers,Fulfillment Fees,$,March,2021,"19,592.8792106"
Arctic Tumblers,Fulfillment Fees,$,March,2022,"22,164.395565"
Arctic Tumblers,Fulfillment Fees,$,March,2023,"11,926.093486576"
Arctic Tumblers,Fulfillment Fees,$,March,2024,"12,317.9434553"
Arctic Tumblers,Fulfillment Fees,$,March,2025,"3,951.274861195"
Arctic Tumblers,Gross Margin,$,March,2021,"28,105.915267386"
Arctic Tumblers,Gross Margin,$,March,2022,"23,691.47224"
Arctic Tumblers,Gross Margin,$,March,2023,"13,947.869628296"
Arctic Tumblers,Gross Margin,$,March,2024,"12,662.5758461"
Arctic Tumblers,Gross Margin,$,March,2025,"3,530.143666852"
Arctic Tumblers,Adspend,$,March,2021,"12,042"
Arctic Tumblers,Adspend,$,March,2022,"18,788.659855"
Arctic Tumblers,Adspend,$,March,2023,"4,681.767467"
Arctic Tumblers,Adspend,$,March,2024,"4,818.15804"
Arctic Tumblers,Adspend,$,March,2025,802.155492
Arctic Tumblers,Contribution Margin,$,March,2021,"16,063.915267386"
Arctic Tumblers,Contribution Margin,$,March,2022,"4,902.812385"
Arctic Tumblers,Contribution Margin,$,March,2023,"9,266.102161296"
Arctic Tumblers,Contribution Margin,$,March,2024,"7,844.4178061"
Arctic Tumblers,Contribution Margin,$,March,2025,"2,727.988174852"
Arctic Tumblers,D2C Net Revenue,$,March,2021,"78,481.064118"
Arctic Tumblers,D2C Net Revenue,$,March,2022,"84,145.090979"
Arctic Tumblers,D2C Net Revenue,$,March,2023,"45,488.5949423"
Arctic Tumblers,D2C Net Revenue,$,March,2024,"44,833.4867041"
Arctic Tumblers,D2C Net Revenue,$,March,2025,"13,647.012304"
Arctic Tumblers,LTV,$,March,2021,
Arctic Tumblers,LTV,$,March,2022,61.618533030
Arctic Tumblers,LTV,$,March,2023,62.617972879
Arctic Tumblers,LTV,$,March,2024,60.611055455
Arctic Tumblers,LTV,$,March,2025,64.286416564
Arctic Tumblers,Brand LTV,$,March,2021,
Arctic Tumblers,Brand LTV,$,March,2022,"136,731.524794453"
Arctic Tumblers,Brand LTV,$,March,2023,"73,075.174349475"
Arctic Tumblers,Brand LTV,$,March,2024,"67,520.715776960"
Arctic Tumblers,Brand LTV,$,March,2025,"19,607.357052147"
Arctic Tumblers,CAC,$,March,2021,
Arctic Tumblers,CAC,$,March,2022,
Arctic Tumblers,CAC,$,March,2023,
Arctic Tumblers,CAC,$,March,2024,
Arctic Tumblers,CAC,$,March,2025,
Arctic Tumblers,D2C Gross AOV,$,March,2021,34.845470445
Arctic Tumblers,D2C Gross AOV,$,March,2022,35.710134811
Arctic Tumblers,D2C Gross AOV,$,March,2023,37.570497851
Arctic Tumblers,D2C Gross AOV,$,March,2024,39.472908659
Arctic Tumblers,D2C Gross AOV,$,March,2025,37.863997331
Arctic Tumblers,D2C Gross Margin,$,March,2021,"28,105.915267386"
Arctic Tumblers,D2C Gross Margin,$,March,2022,"23,691.47224"
Arctic Tumblers,D2C Gross Margin,$,March,2023,"13,947.869628296"
Arctic Tumblers,D2C Gross Margin,$,March,2024,"12,662.5758461"
Arctic Tumblers,D2C Gross Margin,$,March,2025,"3,530.143666852"
Arctic Tumblers,TCAC,$,March,2021,5.212987013
Arctic Tumblers,TCAC,$,March,2022,7.603666473
Arctic Tumblers,TCAC,$,March,2023,3.680634801
Arctic Tumblers,TCAC,$,March,2024,4.018480434
Arctic Tumblers,TCAC,$,March,2025,2.215899149
Corretto,Gross Revenue,$,March,2021,"22,548.039988"
Corretto,Gross Revenue,$,March,2022,"17,153.127519"
Corretto,Gross Revenue,$,March,2023,"6,844.99247"
Corretto,Gross Revenue,$,March,2024,"3,829.27693"
Corretto,Gross Revenue,$,March,2025,"1,221.648302"
Corretto,Discount,$,March,2021,0
Corretto,Discount,$,March,2022,1.02
Corretto,Discount,$,March,2023,0
Corretto,Discount,$,March,2024,0
Corretto,Discount,$,March,2025,0
Corretto,Refund,$,March,2021,490.492658
Corretto,Refund,$,March,2022,565.046591
Corretto,Refund,$,March,2023,399.222165
Corretto,Refund,$,March,2024,128.712336
Corretto,Refund,$,March,2025,0
Corretto,Shipping Revenue,$,March,2021,0
Corretto,Shipping Revenue,$,March,2022,0
Corretto,Shipping Revenue,$,March,2023,0
Corretto,Shipping Revenue,$,March,2024,0
Corretto,Shipping Revenue,$,March,2025,0
Corretto,Net Revenue,$,March,2021,"22,057.54733"
Corretto,Net Revenue,$,March,2022,"16,587.060928"
Corretto,Net Revenue,$,March,2023,"6,445.770305"
Corretto,Net Revenue,$,March,2024,"3,700.564594"
Corretto,Net Revenue,$,March,2025,"1,221.648302"
Corretto,D2C Contribution Margin,$,March,2021,"8,515.288992105"
Corretto,D2C Contribution Margin,$,March,2022,"4,059.700484"
Corretto,D2C Contribution Margin,$,March,2023,843.774064
Corretto,D2C Contribution Margin,$,March,2024,"1,018.6392495"
Corretto,D2C Contribution Margin,$,March,2025,184.517363173
Corretto,D2C Net AOV,$,March,2021,19.711838543
Corretto,D2C Net AOV,$,March,2022,19.770036863
Corretto,D2C Net AOV,$,March,2023,23.439164745
Corretto,D2C Net AOV,$,March,2024,23.721567910
Corretto,D2C Net AOV,$,March,2025,25.451006292
Corretto,Landed Cost,$,March,2021,"5,714.921599"
Corretto,Landed Cost,$,March,2022,"5,004.237573"
Corretto,Landed Cost,$,March,2023,"1,916.893827"
Corretto,Landed Cost,$,March,2024,756.864282
Corretto,Landed Cost,$,March,2025,330.800113
Corretto,Transaction Fees,$,March,2021,"3,331.38893452"
Corretto,Transaction Fees,$,March,2022,"2,533.185573"
Corretto,Transaction Fees,$,March,2023,986.524012
Corretto,Transaction Fees,$,March,2024,562.5322215
Corretto,Transaction Fees,$,March,2025,192.830004327
Corretto,Fulfillment Fees,$,March,2021,"4,495.947804375"
Corretto,Fulfillment Fees,$,March,2022,"3,767.315538"
Corretto,Fulfillment Fees,$,March,2023,"1,757.499168"
Corretto,Fulfillment Fees,$,March,2024,889.395545
Corretto,Fulfillment Fees,$,March,2025,336.9176555
Corretto,Gross Margin,$,March,2021,"8,515.288992105"
Corretto,Gross Margin,$,March,2022,"5,282.322244"
Corretto,Gross Margin,$,March,2023,"1,784.853298"
Corretto,Gross Margin,$,March,2024,"1,491.7725455"
Corretto,Gross Margin,$,March,2025,361.100529173
Corretto,Adspend,$,March,2022,"1,222.62176"
Corretto,Adspend,$,March,2023,941.079234
Corretto,Adspend,$,March,2024,473.133296
Corretto,Adspend,$,March,2025,176.583166
Corretto,Contribution Margin,$,March,2021,"8,515.288992105"
Corretto,Contribution Margin,$,March,2022,"4,059.700484"
Corretto,Contribution Margin,$,March,2023,843.774064
Corretto,Contribution Margin,$,March,2024,"1,018.6392495"
Corretto,Contribution Margin,$,March,2025,184.517363173
Corretto,D2C Net Revenue,$,March,2021,"22,057.54733"
Corretto,D2C Net Revenue,$,March,2022,"16,587.060928"
Corretto,D2C Net Revenue,$,March,2023,"6,445.770305"
Corretto,D2C Net Revenue,$,March,2024,"3,700.564594"
Corretto,D2C Net Revenue,$,March,2025,"1,221.648302"
Corretto,LTV,$,March,2021,
Corretto,LTV,$,March,2022,31.675549438
Corretto,LTV,$,March,2023,31.755421634
Corretto,LTV,$,March,2024,31.940986703
Corretto,LTV,$,March,2025,31.149381133
Corretto,Brand LTV,$,March,2021,
Corretto,Brand LTV,$,March,2022,"25,720.546143319"
Corretto,Brand LTV,$,March,2023,"8,573.963841258"
Corretto,Brand LTV,$,March,2024,"4,695.325045371"
Corretto,Brand LTV,$,March,2025,903.332052849
Corretto,CAC,$,March,2022,
Corretto,CAC,$,March,2023,
Corretto,CAC,$,March,2024,
Corretto,CAC,$,March,2025,
Corretto,D2C Gross AOV,$,March,2021,20.150169784
Corretto,D2C Gross AOV,$,March,2022,20.444728867
Corretto,D2C Gross AOV,$,March,2023,24.890881709
Corretto,D2C Gross AOV,$,March,2024,24.546646987
Corretto,D2C Gross AOV,$,March,2025,25.451006292
Corretto,D2C Gross Margin,$,March,2021,"8,515.288992105"
Corretto,D2C Gross Margin,$,March,2022,"5,282.322244"
Corretto,D2C Gross Margin,$,March,2023,"1,784.853298"
Corretto,D2C Gross Margin,$,March,2024,"1,491.7725455"
Corretto,D2C Gross Margin,$,March,2025,361.100529173
Corretto,TCAC,$,March,2021,0
Corretto,TCAC,$,March,2022,1.457236901
Corretto,TCAC,$,March,2023,3.422106305
Corretto,TCAC,$,March,2024,3.032905744
Corretto,TCAC,$,March,2025,3.678815958
Freakmount,Gross Revenue,$,March,2022,"42,463.64012"
Freakmount,Gross Revenue,$,March,2023,"49,511.99106"
Freakmount,Gross Revenue,$,March,2024,"61,612.720799"
Freakmount,Gross Revenue,$,March,2025,"29,486.034445"
Freakmount,Discount,$,March,2022,0
Freakmount,Discount,$,March,2023,161.2884
Freakmount,Discount,$,March,2024,92.78458
Freakmount,Discount,$,March,2025,77.30504
Freakmount,Refund,$,March,2022,"2,074.626502"
Freakmount,Refund,$,March,2023,"2,655.797285"
Freakmount,Refund,$,March,2024,"3,438.774317"
Freakmount,Refund,$,March,2025,142.86401
Freakmount,Shipping Revenue,$,March,2022,0
Freakmount,Shipping Revenue,$,March,2023,0
Freakmount,Shipping Revenue,$,March,2024,0
Freakmount,Shipping Revenue,$,March,2025,0
Freakmount,Net Revenue,$,March,2022,"40,389.013618"
Freakmount,Net Revenue,$,March,2023,"46,694.905375"
Freakmount,Net Revenue,$,March,2024,"58,081.161902"
Freakmount,Net Revenue,$,March,2025,"29,265.865395"
Freakmount,D2C Contribution Margin,$,March,2021,0
Freakmount,D2C Contribution Margin,$,March,2022,"26,992.236867"
Freakmount,D2C Contribution Margin,$,March,2023,"17,879.647532"
Freakmount,D2C Contribution Margin,$,March,2024,"31,190.397187"
Freakmount,D2C Contribution Margin,$,March,2025,"14,266.915973444"
Freakmount,D2C Net AOV,$,March,2022,74.381240549
Freakmount,D2C Net AOV,$,March,2023,62.176971205
Freakmount,D2C Net AOV,$,March,2024,70.744411574
Freakmount,D2C Net AOV,$,March,2025,62.937344935
Freakmount,Landed Cost,$,March,2022,196.299379
Freakmount,Landed Cost,$,March,2023,"8,274.311983"
Freakmount,Landed Cost,$,March,2024,"9,294.385036"
Freakmount,Landed Cost,$,March,2025,"5,557.144722"
Freakmount,Transaction Fees,$,March,2022,"6,103.320553"
Freakmount,Transaction Fees,$,March,2023,"7,078.316347"
Freakmount,Transaction Fees,$,March,2024,"8,851.431355"
Freakmount,Transaction Fees,$,March,2025,"4,563.204561286"
Freakmount,Fulfillment Fees,$,March,2022,"2,579.28052"
Freakmount,Fulfillment Fees,$,March,2023,"3,972.237571"
Freakmount,Fulfillment Fees,$,March,2024,"4,405.571795"
Freakmount,Fulfillment Fees,$,March,2025,"2,466.87752827"
Freakmount,Gross Margin,$,March,2022,"31,510.113166"
Freakmount,Gross Margin,$,March,2023,"27,370.039474"
Freakmount,Gross Margin,$,March,2024,"35,529.773716"
Freakmount,Gross Margin,$,March,2025,"16,678.638583444"
Freakmount,Adspend,$,March,2021,0
Freakmount,Adspend,$,March,2022,"4,517.876299"
Freakmount,Adspend,$,March,2023,"9,490.391942"
Freakmount,Adspend,$,March,2024,"4,339.376529"
Freakmount,Adspend,$,March,2025,"2,411.72261"
Freakmount,Contribution Margin,$,March,2021,0
Freakmount,Contribution Margin,$,March,2022,"26,992.236867"
Freakmount,Contribution Margin,$,March,2023,"17,879.647532"
Freakmount,Contribution Margin,$,March,2024,"31,190.397187"
Freakmount,Contribution Margin,$,March,2025,"14,266.915973444"
Freakmount,D2C Net Revenue,$,March,2022,"40,389.013618"
Freakmount,D2C Net Revenue,$,March,2023,"46,694.905375"
Freakmount,D2C Net Revenue,$,March,2024,"58,081.161902"
Freakmount,D2C Net Revenue,$,March,2025,"29,265.865395"
Freakmount,LTV,$,March,2022,92.062108268
Freakmount,LTV,$,March,2023,96.995136299
Freakmount,LTV,$,March,2024,96.426978195
Freakmount,LTV,$,March,2025,81.176808115
Freakmount,Brand LTV,$,March,2022,"49,253.227923543"
Freakmount,Brand LTV,$,March,2023,"71,000.439771004"
Freakmount,Brand LTV,$,March,2024,"76,755.874642926"
Freakmount,Brand LTV,$,March,2025,"26,301.285829392"
Freakmount,CAC,$,March,2021,
Freakmount,CAC,$,March,2022,
Freakmount,CAC,$,March,2023,
Freakmount,CAC,$,March,2024,
Freakmount,CAC,$,March,2025,
Freakmount,D2C Gross AOV,$,March,2022,78.201915506
Freakmount,D2C Gross AOV,$,March,2023,65.928083968
Freakmount,D2C Gross AOV,$,March,2024,75.045944944
Freakmount,D2C Gross AOV,$,March,2025,63.410826763
Freakmount,D2C Gross Margin,$,March,2022,"31,510.113166"
Freakmount,D2C Gross Margin,$,March,2023,"27,370.039474"
Freakmount,D2C Gross Margin,$,March,2024,"35,529.773716"
Freakmount,D2C Gross Margin,$,March,2025,"16,678.638583444"
Freakmount,TCAC,$,March,2021,
Freakmount,TCAC,$,March,2022,8.320214179
Freakmount,TCAC,$,March,2023,12.637006581
Freakmount,TCAC,$,March,2024,5.285476893
Freakmount,TCAC,$,March,2025,5.186500237
Go Green,Gross Revenue,$,March,2021,"23,343.278787"
Go Green,Gross Revenue,$,March,2022,284.568179
Go Green,Gross Revenue,$,March,2023,13.720266
Go Green,Gross Revenue,$,March,2024,"3,100.393035"
Go Green,Gross Revenue,$,March,2025,"1,870.512555"
Go Green,Discount,$,March,2021,0
Go Green,Discount,$,March,2022,0
Go Green,Discount,$,March,2023,0
Go Green,Discount,$,March,2024,0
Go Green,Discount,$,March,2025,0
Go Green,Refund,$,March,2021,316.086853
Go Green,Refund,$,March,2022,0
Go Green,Refund,$,March,2023,0
Go Green,Refund,$,March,2024,76.410705
Go Green,Refund,$,March,2025,0
Go Green,Shipping Revenue,$,March,2021,0
Go Green,Shipping Revenue,$,March,2022,0
Go Green,Shipping Revenue,$,March,2023,0
Go Green,Shipping Revenue,$,March,2024,0
Go Green,Shipping Revenue,$,March,2025,0
Go Green,Net Revenue,$,March,2021,"23,027.191934"
Go Green,Net Revenue,$,March,2022,284.568179
Go Green,Net Revenue,$,March,2023,13.720266
Go Green,Net Revenue,$,March,2024,"3,023.98233"
Go Green,Net Revenue,$,March,2025,"1,870.512555"
Go Green,D2C Contribution Margin,$,March,2021,"-4,416.642052975"
Go Green,D2C Contribution Margin,$,March,2022,-793.078191
Go Green,D2C Contribution Margin,$,March,2023,0.302148
Go Green,D2C Contribution Margin,$,March,2024,145.88208
Go Green,D2C Contribution Margin,$,March,2025,46.90067277
Go Green,D2C Net AOV,$,March,2021,25.844210925
Go Green,D2C Net AOV,$,March,2022,11.857007458
Go Green,D2C Net AOV,$,March,2023,13.720266
Go Green,D2C Net AOV,$,March,2024,23.810884488
Go Green,D2C Net AOV,$,March,2025,21.750145988
Go Green,Landed Cost,$,March,2021,"7,251.78995"
Go Green,Landed Cost,$,March,2022,142.019703
Go Green,Landed Cost,$,March,2023,5.658408
Go Green,Landed Cost,$,March,2024,958.902189
Go Green,Landed Cost,$,March,2025,613.815137
Go Green,Transaction Fees,$,March,2021,"3,464.887920922"
Go Green,Transaction Fees,$,March,2022,48.89315
Go Green,Transaction Fees,$,March,2023,2.0601
Go Green,Transaction Fees,$,March,2024,487.235752
Go Green,Transaction Fees,$,March,2025,303.246637921
Go Green,Fulfillment Fees,$,March,2021,"11,886.156116053"
Go Green,Fulfillment Fees,$,March,2022,160.733517
Go Green,Fulfillment Fees,$,March,2023,5.69961
Go Green,Fulfillment Fees,$,March,2024,"1,431.962309"
Go Green,Fulfillment Fees,$,March,2025,906.550107309
Go Green,Gross Margin,$,March,2021,424.357947025
Go Green,Gross Margin,$,March,2022,-67.078191
Go Green,Gross Margin,$,March,2023,0.302148
Go Green,Gross Margin,$,March,2024,145.88208
Go Green,Gross Margin,$,March,2025,46.90067277
Go Green,Adspend,$,March,2021,"4,841.000000000"
Go Green,Adspend,$,March,2022,726
Go Green,Adspend,$,March,2023,0
Go Green,Contribution Margin,$,March,2021,"-4,416.642052975"
Go Green,Contribution Margin,$,March,2022,-793.078191
Go Green,Contribution Margin,$,March,2023,0.302148
Go Green,Contribution Margin,$,March,2024,145.88208
Go Green,Contribution Margin,$,March,2025,46.90067277
Go Green,D2C Net Revenue,$,March,2021,"23,027.191934"
Go Green,D2C Net Revenue,$,March,2022,284.568179
Go Green,D2C Net Revenue,$,March,2023,13.720266
Go Green,D2C Net Revenue,$,March,2024,"3,023.98233"
Go Green,D2C Net Revenue,$,March,2025,"1,870.512555"
Go Green,LTV,$,March,2021,
Go Green,LTV,$,March,2022,
Go Green,LTV,$,March,2023,
Go Green,LTV,$,March,2024,28.922936057
Go Green,LTV,$,March,2025,25.375679703
Go Green,Brand LTV,$,March,2021,
Go Green,Brand LTV,$,March,2022,
Go Green,Brand LTV,$,March,2023,
Go Green,Brand LTV,$,March,2024,"3,673.212879213"
Go Green,Brand LTV,$,March,2025,"1,776.297579196"
Go Green,CAC,$,March,2021,
Go Green,CAC,$,March,2022,
Go Green,CAC,$,March,2023,
Go Green,D2C Gross AOV,$,March,2021,26.198966091
Go Green,D2C Gross AOV,$,March,2022,11.857007458
Go Green,D2C Gross AOV,$,March,2023,13.720266
Go Green,D2C Gross AOV,$,March,2024,24.412543583
Go Green,D2C Gross AOV,$,March,2025,21.750145988
Go Green,D2C Gross Margin,$,March,2021,424.357947025
Go Green,D2C Gross Margin,$,March,2022,-67.078191
Go Green,D2C Gross Margin,$,March,2023,0.302148
Go Green,D2C Gross Margin,$,March,2024,145.88208
Go Green,D2C Gross Margin,$,March,2025,46.90067277
Go Green,TCAC,$,March,2021,5.433221100
Go Green,TCAC,$,March,2022,30.25
Go Green,TCAC,$,March,2023,0
Go Green,TCAC,$,March,2024,0
Go Green,TCAC,$,March,2025,0
Gravity,Gross Revenue,$,March,2023,"134,913.390193"
Gravity,Gross Revenue,$,March,2024,"165,221.697084"
Gravity,Gross Revenue,$,March,2025,"24,475.085624"
Gravity,Discount,$,March,2023,"16,237.958894"
Gravity,Discount,$,March,2024,0
Gravity,Discount,$,March,2025,754.298712
Gravity,Refund,$,March,2023,"15,876.853574"
Gravity,Refund,$,March,2024,"19,192.35799"
Gravity,Refund,$,March,2025,0
Gravity,Shipping Revenue,$,March,2023,0
Gravity,Shipping Revenue,$,March,2024,0
Gravity,Shipping Revenue,$,March,2025,0
Gravity,Net Revenue,$,March,2023,"102,798.577725"
Gravity,Net Revenue,$,March,2024,"146,029.339094"
Gravity,Net Revenue,$,March,2025,"23,720.786912"
Gravity,D2C Contribution Margin,$,March,2023,"73,808.552315472"
Gravity,D2C Contribution Margin,$,March,2024,"104,501.315927543"
Gravity,D2C Contribution Margin,$,March,2025,"12,808.132902103"
Gravity,D2C Net AOV,$,March,2023,147.487199032
Gravity,D2C Net AOV,$,March,2024,178.957523400
Gravity,D2C Net AOV,$,March,2025,260.667988044
Gravity,Landed Cost,$,March,2023,0
Gravity,Landed Cost,$,March,2024,0
Gravity,Landed Cost,$,March,2025,0
Gravity,Transaction Fees,$,March,2023,"15,861.070148"
Gravity,Transaction Fees,$,March,2024,"22,194.579053292"
Gravity,Transaction Fees,$,March,2025,"3,738.395902109"
Gravity,Fulfillment Fees,$,March,2023,"13,128.955261528"
Gravity,Fulfillment Fees,$,March,2024,"19,333.444113165"
Gravity,Fulfillment Fees,$,March,2025,"2,347.160617788"
Gravity,Gross Margin,$,March,2023,"73,808.552315472"
Gravity,Gross Margin,$,March,2024,"104,501.315927543"
Gravity,Gross Margin,$,March,2025,"17,635.230392103"
Gravity,Adspend,$,March,2025,"4,827.09749"
Gravity,Contribution Margin,$,March,2023,"73,808.552315472"
Gravity,Contribution Margin,$,March,2024,"104,501.315927543"
Gravity,Contribution Margin,$,March,2025,"12,808.132902103"
Gravity,D2C Net Revenue,$,March,2023,"102,798.577725"
Gravity,D2C Net Revenue,$,March,2024,"146,029.339094"
